source,title,link,published,summary,fetched_at
World news | The Guardian,"Israel still committing genocide in Gaza, Amnesty International says",https://www.theguardian.com/world/2025/nov/27/israel-still-committing-genocide-in-gaza-amnesty-international-says,"Thu, 27 Nov 2025 18:51:29 GMT","<p>The NGO’s chief says last month’s ceasefire ‘risks creating a dangerous illusion that life in Gaza is returning to normal’</p><p>Amnesty International has said Israel is “still committing genocide” against Palestinians in the Gaza Strip, despite the ceasefire agreed last month.</p><p>The fragile, US-brokered truce between Israel and Hamas <a href=""https://www.theguardian.com/world/2025/oct/10/what-does-gaza-deal-hamas-mean-for-benjamin-netanyahu-future"">came into effect on 10 October</a>, after two years of war.</p> <a href=""https://www.theguardian.com/world/2025/nov/27/israel-still-committing-genocide-in-gaza-amnesty-international-says"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Sri Lanka death toll from floods and landslides reaches 123,https://www.theguardian.com/world/2025/nov/28/death-toll-sri-lanka-hit-by-rising-flood-waters,"Sat, 29 Nov 2025 08:10:37 GMT","<p>Another 130 missing after heavy rains from Cyclone Ditwah while almost 44,000 evacuated to temporary shelters amid rescue operations</p><p>Torrential rains and floods triggered by Cyclone Ditwah have killed 123 people across Sri Lanka so far, with another 130 still missing, the Disaster Management Centre (DCM) said on Saturday.</p><p>Director general Sampath Kotuwegoda said relief operations were underway with 43,995 people moved to state-run welfare centres after their homes were destroyed in the week-long heavy rains.</p> <a href=""https://www.theguardian.com/world/2025/nov/28/death-toll-sri-lanka-hit-by-rising-flood-waters"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Weather tracker: Snowfall cuts power in Poland and flooding devastates Sri Lanka,https://www.theguardian.com/environment/2025/nov/28/weather-tracker-snowfall-cuts-power-poland-flooding-devastates-sri-lanka,"Fri, 28 Nov 2025 10:37:59 GMT","<p>Temperatures dip to -8.5C in Poland and 250mm of rain falls in 24-hour period across Sri Lanka </p><p>Temperatures plummeted this week across the eastern half of Europe, with the Alps dipping as low as -20C and to -8.5°C in the Polish town of Zakopane in the Tatras Mountains.</p><p>Heavy snow also affected other parts of Poland with 15-20cm (about 6-8in) of snow falling in much of the central swathe of the country and more than 40cm in the south towards the mountains.</p> <a href=""https://www.theguardian.com/environment/2025/nov/28/weather-tracker-snowfall-cuts-power-poland-flooding-devastates-sri-lanka"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Junta hails end to US protected status for Myanmar nationals,https://www.theguardian.com/world/2025/nov/26/myanmar-us-protected-status-removal,"Wed, 26 Nov 2025 12:11:22 GMT","<p>Human rights monitors say it is not safe to return, citing reports of ‘serious crimes in the run-up to elections’</p><p>Myanmar’s junta applauded the Trump administration on Wednesday for halting a scheme that protected its citizens from deportation from the US back to their war-racked homeland.</p><p>About 4,000 Myanmar citizens are living in the US with temporary protected status (TPS), which shields foreign nationals from deportation to disaster zones and allows them the right to work.</p> <a href=""https://www.theguardian.com/world/2025/nov/26/myanmar-us-protected-status-removal"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Taliban accuses Pakistan of killing 10 – including nine children – in strikes on Afghanistan,https://www.theguardian.com/world/2025/nov/25/taliban-accuses-pakistan-strikes-afghanistan,"Tue, 25 Nov 2025 05:19:21 GMT","<p>The strikes come a day after a suicide attack on a security compound in Pakistan’s Peshawar city</p><p>Pakistan strikes on neighbouring Afghanistan have killed 10 people – among them nine children – a Taliban government spokesperson has said, a day after a suicide attack on a security compound in Pakistan’s Peshawar city.</p><p>“The Pakistani invading forces bombed the house of a local civilian resident ... As a result, nine children (five boys and four girls) and one woman were martyred” in Khost province, Zabihullah Mujahid said on X.</p> <a href=""https://www.theguardian.com/world/2025/nov/25/taliban-accuses-pakistan-strikes-afghanistan"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,"Dharmendra, Bollywood’s ‘He Man’ and one of its most enduring stars, dies at 89",https://www.theguardian.com/world/2025/nov/24/dharmendra-bollywood-he-man-enduring-star-dies,"Mon, 24 Nov 2025 12:51:45 GMT","<p>India’s prime minister among those paying  tribute to celebrated actor whose career spanned six decades</p><p>Dharmendra, one of the most enduring stars of India’s Bollywood cinema, has died at the age of 89.</p><p>Born Dharam Singh Deol, but later known as Dharmendra, he rose to fame in the 1960s and became one of the most celebrated and popular stars of Indian cinema in a career that spanned six decades.</p> <a href=""https://www.theguardian.com/world/2025/nov/24/dharmendra-bollywood-he-man-enduring-star-dies"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Impasse over EHRC single-sex spaces guidance ‘distracting from other issues’,https://www.theguardian.com/world/2025/nov/29/ehrc-guidance-single-sex-spaces,"Sat, 29 Nov 2025 13:00:39 GMT","<p>Staff at human rights body said to be ‘desperate for regime change’ over inertia after court’s legal definition of a woman</p><p>The ongoing impasse over guidance from the UK’s human rights watchdog on access to single-sex spaces is distracting from other pressing issues, including the rise of the far right, insiders have told the Guardian.</p><p>Some members of staff at the Equality and Human Rights Commission (EHRC) are described as “desperate for regime change” ahead of the new chair, Mary-Ann Stephenson, <a href=""https://www.theguardian.com/society/2025/jul/31/mary-ann-stephenson-confirmed-as-ehrc-chair-despite-mps-objections"">taking up her post</a> in December.</p> <a href=""https://www.theguardian.com/world/2025/nov/29/ehrc-guidance-single-sex-spaces"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Rage rooms: can smashing stuff up really help to relieve anger and stress?,https://www.theguardian.com/society/2025/nov/29/rage-rooms-can-smashing-stuff-up-help-relieve-anger-stress,"Sat, 29 Nov 2025 12:00:37 GMT","<p>Venues promoting destruction as stress relief are appearing around the UK but experts – and our correspondent – are unsure</p><p>If you find it hard to count to 10 when anger bubbles up, a new trend offers a more hands-on approach. Rage rooms are cropping up across the UK, allowing punters to smash seven bells out of old TVs, plates and furniture.</p><p>Such pay-to-destroy ventures are thought to have originated in Japan in 2008, <a href=""https://www.theguardian.com/lifeandstyle/2025/nov/24/rage-rooms-demand-surging-women-customers"">but have since gone global</a>. In the UK alone venues can be found in locations from Birmingham to Brighton, with many promoting destruction as a stress-relieving experience.</p> <a href=""https://www.theguardian.com/society/2025/nov/29/rage-rooms-can-smashing-stuff-up-help-relieve-anger-stress"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,UK asylum seekers to be banned from taking taxis to medical appointments,https://www.theguardian.com/uk-news/2025/nov/29/uk-asylum-seekers-to-be-banned-from-taking-taxis-to-medical-appointments,"Sat, 29 Nov 2025 11:09:06 GMT","<p>Move, which is part of crackdown on costs, comes after it emerged Home Office spends £15.8m a year on service</p><p>Asylum seekers will be banned from taking taxis to medical appointments after it was revealed the Home Office spends about £15.8m a year on the service.</p><p>From February they will have to use alternative transport such as buses, no matter how urgent their medical needs.</p> <a href=""https://www.theguardian.com/uk-news/2025/nov/29/uk-asylum-seekers-to-be-banned-from-taking-taxis-to-medical-appointments"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,"UK immigration plans may betray Hong Kong refugees, says exiled politician",https://www.theguardian.com/world/2025/nov/29/uk-immigration-plans-may-betray-hong-kong-refugees-says-exiled-politician,"Sat, 29 Nov 2025 10:00:34 GMT","<p>Nathan Law says ‘moral obligation’ to Hongkongers should extend to anyone fleeing from political persecution </p><p>An exiled leader of the pro-democracy movement in Hong Kong has said the UK government risks reneging on a commitment to people from its former colony in its shake-up of legal immigration routes.</p><p>Nathan Law, a former Hong Kong politician who arrived in the UK in 2020 and has a bounty on his head, said that the government should reflect on its moral obligations when enacting its increase of the standard <a href=""https://www.theguardian.com/uk-news/2025/nov/20/labour-tighter-rules-benefits-housing-people-migrating-to-uk-shabana-mahmood"">qualifying period for permanent residence to a decade</a>.</p> <a href=""https://www.theguardian.com/world/2025/nov/29/uk-immigration-plans-may-betray-hong-kong-refugees-says-exiled-politician"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,"Cuts to insulation scheme will leave homes cold over winter, experts say",https://www.theguardian.com/society/2025/nov/29/insulation-scheme-cuts-winter-warning-retrofit-firms,"Sat, 29 Nov 2025 10:00:33 GMT","<p>E3G thinktank warns retrofit sector could shed 10,000 skilled jobs as small firms struggle to survive</p><p>Cuts to a scheme for insulation and heatpumps for low-income households will leave homes damp, draughty and unsafe over winter, experts have said.</p><p>Housing have asked for a one-year extension to the scheme to ensure continuity and prevent small retrofit firms going bust. Companies say funding for solar panels and insulation is already being withdrawn, leaving homes cold and draughty as winter sets in.</p> <a href=""https://www.theguardian.com/society/2025/nov/29/insulation-scheme-cuts-winter-warning-retrofit-firms"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,"They tried to overturn the 2020 US election. Now, they hold power in Trump’s Washington",https://www.theguardian.com/us-news/2025/nov/29/2020-election-deniers-trump,"Sat, 29 Nov 2025 12:00:36 GMT","<p>Those who tried to overturn the 2020 election now occupy key federal roles, shaping rules and sowing doubt for 2026</p><p>The people who tried to overturn the <a href=""https://www.theguardian.com/us-news/ng-interactive/2020/dec/08/us-election-results-2020-joe-biden-defeats-donald-trump-to-win-presidency"">2020 election</a> have more power than ever – and they plan to use it.</p><p>Bolstered by the president, they have prominent roles in key parts of the federal government. Harmeet Dhillon, a lawyer who <a href=""https://coloradonewsline.com/2025/04/04/repub/senate-confirms-election-denier-trump/"">helped advance</a> Donald Trump’s claims of a stolen election in 2020, now leads the civil rights division of the justice department. An election denier, Heather Honey, <a href=""https://www.politico.com/news/2025/08/26/dhs-election-security-2020-election-conspiracy-00527453"">now serves as</a> the deputy assistant secretary for election integrity in the department of homeland security. Kurt Olsen, an attorney involved in the “stop the steal” movement, is now a special government employee <a href=""https://www.wsj.com/politics/elections/white-house-hires-stop-the-steal-lawyer-to-investigate-2020-election-claims-6395d322?gaa_at=eafs&amp;gaa_n=AWEtsqcLbnNAjYyEj_wbTG2vMmLf3ZkWNW0I6w9noNC_obbQrN_bg26e9gaAhnXzvXw%3D&amp;gaa_ts=692714dc&amp;gaa_sig=hO81mb_6Owg0o3RZGjloSV7GuPYhPrVZjcr2e0ARaZnHFevV7AWn4bNmMO4QK694nH2vDFy50ACn6sNbn8wWeQ%3D%3D"">investigating the 2020 election</a>.</p> <a href=""https://www.theguardian.com/us-news/2025/nov/29/2020-election-deniers-trump"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,US small businesses sound alarm over Trump’s tariffs amid crucial holiday season,https://www.theguardian.com/business/2025/nov/29/small-businesses-trump-tariffs-holiday-season,"Sat, 29 Nov 2025 10:00:34 GMT","<p>Some small business owners doubt that even strong holiday sales will ease impact of tough year plagued by uncertainty</p><p>Donald Trump’s tariffs have increased prices on an array of popular holiday goods and driven a “massive” number of small firms out of business, industry leaders have warned.</p><p>On <a href=""https://www.sba.gov/about-sba/organization/observances/small-business-saturday"">Small Business Saturday</a>, firms have their fingers crossed that strong holiday sales will ease the impact of a tough year. But many aren’t holding their breath.</p> <a href=""https://www.theguardian.com/business/2025/nov/29/small-businesses-trump-tariffs-holiday-season"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Trump says he will cancel all Biden executive orders signed by autopen – as it happened,https://www.theguardian.com/us-news/live/2025/nov/28/trump-washington-dc-shooting-politics-updates,"Fri, 28 Nov 2025 23:43:05 GMT","<p>In social media post Trump claims baselessly that Biden did not sign off on the orders himself, escalating longstanding campaign against his predecessor</p><ul><li><p><a href=""https://www.theguardian.com/us-news/2025/nov/28/trump-canceling-biden-executive-orders-autopen"">Trump says he plans to cancel most of Biden’s executive orders</a></p></li></ul><p><strong>West Virginia governor Patrick Morrisey reaffirmed his support for the state’s National Guard members deployed in Washington, DC.</strong></p><p>“When you have these terrorists, when you have these evildoers, you’re not going to back down when they go after our servicemen and women,” Morrisey, a Republican, told CNN.</p><p>I’m devastated to learn of the passing of Specialist Sarah Beckstrom, a member of the West Virginia National Guard. She was only twenty years old.</p><p>As families across the nation come together today to celebrate Thanksgiving, let us take a moment to think of those in West Virginia who have been plunged into unimaginable grief.</p> <a href=""https://www.theguardian.com/us-news/live/2025/nov/28/trump-washington-dc-shooting-politics-updates"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,DC to put national guard on joint patrols with local police after shootings,https://www.theguardian.com/us-news/2025/nov/28/washington-dc-national-guard-trump,"Fri, 28 Nov 2025 20:52:48 GMT","<p>Move marks shift in how the guard are used in the US capital, days after two members were shot</p><p>National guard troops are to be paired with local law enforcement on patrols in <a href=""https://www.theguardian.com/us-news/washington-dc"">Washington DC</a>, according to a report in <a href=""https://www.washingtonpost.com/politics/2025/11/28/national-guard-dc-police/"">the Washington Post</a> on Friday, 48 hours after two guard members were shot.</p><p>“Officers will conduct high-visibility patrols with the national guard and provide assistance as needed,” according to an email to the district’s leadership <a href=""https://www.washingtonpost.com/politics/2025/11/28/national-guard-dc-police/"">obtained by the Post</a>.</p> <a href=""https://www.theguardian.com/us-news/2025/nov/28/washington-dc-national-guard-trump"">Continue reading...</a>",2025-11-29T13:55:17.122231
World news | The Guardian,Trump says he plans to cancel most of Biden’s executive orders,https://www.theguardian.com/us-news/2025/nov/28/trump-canceling-biden-executive-orders-autopen,"Fri, 28 Nov 2025 20:27:17 GMT","<p>Trump baselessly claims his predecessor didn’t sign off on directives himself due to use of autopen machine</p><p><a href=""https://www.theguardian.com/us-news/donaldtrump"">Donald Trump</a> has declared he intends to cancel most of the executive orders signed by <a href=""https://www.theguardian.com/us-news/joebiden"">Joe Biden</a>, his predecessor as president of the United States.</p><p>In a post on social media, Trump claimed baselessly that Biden had not signed off on the orders himself, saying that “the radical left lunatics circling Biden around the beautiful Resolute Desk in the Oval Office took the Presidency away from him” by signing his name using an <a href=""https://www.theguardian.com/us-news/2025/oct/28/republicans-biden-autopen"">autopen</a> – a signature machine that has commonly been used by US presidents since the device’s invention.</p> <a href=""https://www.theguardian.com/us-news/2025/nov/28/trump-canceling-biden-executive-orders-autopen"">Continue reading...</a>",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",LIVE: Donald Trump says Venezuela airspace now closed as tensions surge,https://www.aljazeera.com/news/liveblog/2025/11/29/live-donald-trump-says-venezuela-airspace-now-closed-as-tensions-surge?traffic_source=rss,"Sat, 29 Nov 2025 13:38:28 +0000",No immediate response from Venezuela after President Trump’s makes the announcement on social media on Saturday.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Trump says Venezuela airspace to be shut ‘in its entirety’ as tensions rise,https://www.aljazeera.com/news/2025/11/29/trump-says-venezuela-airspace-to-be-shut-in-its-entirety-as-tensions-rise?traffic_source=rss,"Sat, 29 Nov 2025 13:09:04 +0000",This is a breaking news story.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Pope Leo tours Istanbul’s Blue Mosque during Turkiye trip,https://www.aljazeera.com/video/newsfeed/2025/11/29/pope-leo-tours-istanbuls-blue-mosque-during-turkiye-trip?traffic_source=rss,"Sat, 29 Nov 2025 12:49:34 +0000","The Head of the Catholic Church, Pope Leo, visited Istanbul&#039;s Blue Mosque as part of his four-day trip to Turkiye.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera","‘I am a terrorist’, UK activists release video to support Palestine Action",https://www.aljazeera.com/video/newsfeed/2025/11/29/i-am-a-terrorist-uk-activists-release-video-to-support-palestine-action?traffic_source=rss,"Sat, 29 Nov 2025 12:44:06 +0000",A UK activist group has released a video of pro-Palestinian protesters who were arrested by police.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Thunberg and Albanese join pro-Palestine protests in Italy,https://www.aljazeera.com/video/newsfeed/2025/11/29/thunberg-and-albanese-join-pro-palestine-protests-in-italy?traffic_source=rss,"Sat, 29 Nov 2025 12:11:54 +0000",Activist Greta Thunberg and the UN’s Francesca Albanese joined hundreds of pro-Palestine protesters in Genoa on Friday.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Minorities hail renewed space as Pope Leo visits Turkiye,https://www.aljazeera.com/news/2025/11/29/minorities-hail-renewed-space-as-pope-leo-visits-turkiye?traffic_source=rss,"Sat, 29 Nov 2025 12:10:40 +0000","As Turkiye hosts pontiff, minority community figures describe a moment marked by visibility and engagement with state.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",The human cost of the Philippines’ flood-control corruption scandal,https://www.aljazeera.com/video/101-east/2025/11/29/the-human-cost-of-the-philippines-flood-control-corruption-scandal?traffic_source=rss,"Sat, 29 Nov 2025 11:30:00 +0000",101 East investigates rampant alleged corruption in flood-control projects in one of Asia’s most typhoon-prone countries,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Israeli attack kills two children in southern Gaza despite ceasefire,https://www.aljazeera.com/news/2025/11/29/israeli-attack-kills-two-children-in-southern-gaza-despite-ceasefire?traffic_source=rss,"Sat, 29 Nov 2025 10:17:00 +0000",Drone attack hits Bani Suheila in southern Gaza amid continued Israeli attacks on the enclave.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera","Israeli forces injure hundreds of Palestinians in raids on Tubas, West Bank",https://www.aljazeera.com/news/2025/11/29/israeli-forces-injure-hundreds-of-palestinians-in-raids-on-tubas-west-bank?traffic_source=rss,"Sat, 29 Nov 2025 10:10:31 +0000","Major Israeli offensive has also destroyed roads, water networks and private property.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Sri Lanka seeks foreign help as Cyclone Ditwah death toll reaches 132,https://www.aljazeera.com/news/2025/11/29/sri-lanka-seeks-foreign-help-as-cyclone-ditwah-death-toll-reaches-123?traffic_source=rss,"Sat, 29 Nov 2025 08:50:11 +0000","Some 44,000 people displaced by flooding across the country as relief operations intensify amid widespread destruction.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Hong Kong begins three-day mourning period after deadly high-rise fire,https://www.aljazeera.com/video/newsfeed/2025/11/29/hong-kong-begins-five-day-mourning-period-after-deadly-high-rise-fire?traffic_source=rss,"Sat, 29 Nov 2025 08:49:24 +0000","Hong Kong began a three-day mourning period, after at least 128 people were killed in fires at a high-rise complex.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",What we know about resignation of top Ukraine official,https://www.aljazeera.com/video/newsfeed/2025/11/29/what-we-know-about-resignation-of-top-ukraine-official?traffic_source=rss,"Sat, 29 Nov 2025 08:26:31 +0000",President Zelenskyy’s chief of staff has resigned after investigators searched his home amid a corruption scandal.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",FIFA Arab Cup Qatar 2025: What to know about the tournament,https://www.aljazeera.com/sports/2025/11/29/fifa-arab-cup-2025-qatar-teams-format-schedule-matches-venues?traffic_source=rss,"Sat, 29 Nov 2025 07:26:54 +0000","Key dates, teams, players, venues, favourites and tickets ahead of the 11th edition of the quadrennial tournament.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Hong Kong mourns victims of blaze as search for remains continues,https://www.aljazeera.com/news/2025/11/29/hong-kong-mourns-victims-of-blaze-as-search-for-remains-continues?traffic_source=rss,"Sat, 29 Nov 2025 07:09:26 +0000","At least 128 people died and 150 remain missing after the towers housing 4,600 people were engulfed by flames.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Indonesia death toll rises to 303 after catastrophic flooding in Sumatra,https://www.aljazeera.com/news/2025/11/29/indonesia-death-toll-rises-to-248-after-catastrophic-flooding-in-sumatra?traffic_source=rss,"Sat, 29 Nov 2025 07:00:27 +0000","Indonesia, Malaysia and Thailand have been inundated with cyclone-driven rain for a week, killing about 400 people.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Russia bans Human Rights Watch in widening crackdown on critics,https://www.aljazeera.com/news/2025/11/29/russia-outlaws-human-rights-watch-crackdown-critics-ukraine-war?traffic_source=rss,"Sat, 29 Nov 2025 06:57:30 +0000",Authorities also designate Anti-Corruption Foundation as &#039;terrorist&#039; group and consider total ban on WhatsApp.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera","Russia-Ukraine war live: Ukraine comes under deadly drone, missile attacks",https://www.aljazeera.com/news/liveblog/2025/11/29/russia-ukraine-war-live-kyiv-comes-under-deadly-drone-missile-attacks?traffic_source=rss,"Sat, 29 Nov 2025 06:48:39 +0000",At least three people have been killed in Kyiv and two others in Dnipropetrovsk in Russian drone and missile attacks.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Belarus’s Lukashenko becomes second only leader to visit Myanmar since coup,https://www.aljazeera.com/news/2025/11/29/belaruss-lukashenko-becomes-second-only-leader-to-visit-myanmar-since-coup?traffic_source=rss,"Sat, 29 Nov 2025 04:32:55 +0000",Alexander Lukashenko&#039;s visit comes shortly before military government holds national polls widely condemned as a sham.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Son of jailed Mexican drug lord ‘El Chapo’ to plead guilty in US court,https://www.aljazeera.com/news/2025/11/29/son-of-jailed-mexican-drug-lord-el-chapo-to-plead-guilty-in-us-court?traffic_source=rss,"Sat, 29 Nov 2025 03:52:47 +0000","Joaquin Guzman Lopez, one of four sons of the Sinaloa cartel&#039;s &#039;El Chapo&#039;, changes his plea to guilty, documents show.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera","US pauses visas for all Afghan passport holders, halts asylum requests",https://www.aljazeera.com/news/2025/11/29/us-pauses-visas-for-all-afghan-passport-holders-halts-asylum-requests?traffic_source=rss,"Sat, 29 Nov 2025 02:39:47 +0000","Pause on visas and halting of asylum applications comes after shooting of two National Guard members in Washington, DC.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",S African ex-leader Zuma’s daughter quits parliament amid Russia war claims,https://www.aljazeera.com/news/2025/11/29/s-african-ex-leader-zumas-daughter-quits-parliament-over-russia-war-claims?traffic_source=rss,"Sat, 29 Nov 2025 02:05:21 +0000",Duduzile Zuma-Sambudla&#039;s resignation comes amid investigation into role in luring South Africans to fight in Ukraine.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera","Russia-Ukraine war: List of key events, day 1,374",https://www.aljazeera.com/news/2025/11/29/russia-ukraine-war-list-of-key-events-day-1374?traffic_source=rss,"Sat, 29 Nov 2025 01:14:01 +0000","Here are the key events from day 1,374 of Russia’s war on Ukraine.",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera","Are ‘buy now, pay later’ services trapping people in debt?",https://www.aljazeera.com/video/the-take-2/2025/11/28/are-buy-now-pay-later-services-trapping-people-in-debt?traffic_source=rss,"Fri, 28 Nov 2025 23:47:46 +0000","&#039;Buy now, pay later&#039; schemes are booming. But with more users turning to them, are they as risk-free as they seem?",2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera","East Timor still searches for justice, 50 years after Indonesian invasion",https://www.aljazeera.com/news/2025/11/28/east-timor-still-searches-for-justice-50-years-after-indonesian-invasion?traffic_source=rss,"Fri, 28 Nov 2025 23:26:28 +0000",East Timor&#039;s declaration of independence in November 1975 was swiftly followed by invasion and decades of occupation.,2025-11-29T13:55:17.122231
"Al Jazeera – Breaking News, World News and Video from Al Jazeera",Trump says will pardon former Honduras leader before presidential vote,https://www.aljazeera.com/news/2025/11/28/trump-says-will-pardon-former-honduras-leader-before-presidential-vote?traffic_source=rss,"Fri, 28 Nov 2025 22:47:19 +0000","Juan Orlando Hernandez, member of Trump-endorsed candidate Nasry Asfura&#039;s party, serving US drug trafficking sentence.",2025-11-29T13:55:17.122231
WSJ.com: World News,Palestinians Stream Back to Northern Gaza on Foot,https://www.wsj.com/articles/palestinians-flock-back-to-northern-gaza-on-foot-after-hostage-release-breakthrough-3f60e2db,"Mon, 27 Jan 2025 14:23:00 -0500",Israel allowed displaced Gazans to begin crossing a military zone that bisects the enclave after a deadlock over hostage releases was broken.,2025-11-29T13:55:17.122231
WSJ.com: World News,"Leading China Property Developer Reports Huge loss, in Sign of Widening Real-Estate Woes",https://www.wsj.com/articles/even-chinas-property-stalwart-isnt-immune-from-the-crisis-19799863,"Mon, 27 Jan 2025 12:32:00 -0500",Troubles at Vanke raise questions about the continued spread of the property crisis and whether the Chinese state will step in.,2025-11-29T13:55:17.122231
WSJ.com: World News,Freed Israeli Hostages Still Had Shrapnel in Their Bodies From Oct. 7 Attack,https://www.wsj.com/articles/freed-israeli-hostages-still-had-shrapnel-in-their-bodies-from-oct-7-attack-3de8cd1e,"Mon, 27 Jan 2025 12:12:00 -0500","Some of the women were held alone for extended periods and spent eight months in tunnels, an Israeli medical official said.",2025-11-29T13:55:17.122231
WSJ.com: World News,Suspected Sabotage of Deep-Sea Cable Triggers First NATO-Led Response,https://www.wsj.com/articles/suspected-sabotage-of-deep-sea-cable-triggers-first-nato-led-response-337119ba,"Mon, 27 Jan 2025 11:22:00 -0500",The alliance mounted its first coordinated response to a suspected sabotage campaign against critical infrastructure after another cable was severed in the Baltic Sea.,2025-11-29T13:55:17.122231
WSJ.com: World News,Rwanda-Backed Rebels Enter Congo's Safe-Haven City,https://www.wsj.com/articles/rwanda-backed-rebels-enter-congo-safe-haven-city-aid-hub-09fdccb8,"Mon, 27 Jan 2025 10:07:00 -0500",Residents of Goma reported gunfire and shelling after rebels overran Congolese troops. U.N. officials estimated that more than one million displaced people were now inside the city.,2025-11-29T13:55:17.122231
WSJ.com: World News,Cocaine-Funded Gangs Shake Colombia Years After Peace Pact,https://www.wsj.com/articles/cocaine-funded-gangs-shake-colombia-years-after-peace-pact-a45a28da,"Mon, 27 Jan 2025 07:00:00 -0500",Attacks by powerful militias against civilians reflect the state’s inaction eight years after a peace accord removed a powerful rebel group from the field.,2025-11-29T13:55:17.122231
WSJ.com: World News,"Italy Supports Saudi Arabia Joining Fighter-Jet Program, PM Meloni Says",https://www.wsj.com/articles/italy-supports-saudi-arabia-joining-gcap-fighter-jet-program-pm-meloni-says-bbd9cec1,"Mon, 27 Jan 2025 05:34:00 -0500","The U.K., Italy and Japan have already partnered on the Global Combat Air Programme, which aims to put a new stealth fighter with supersonic capability in the skies by 2035.",2025-11-29T13:55:17.122231
WSJ.com: World News,Shippers Wary of Red Sea Routes Despite Houthi Pledge to End Targeting,https://www.wsj.com/articles/shippers-wary-of-red-sea-routes-despite-houthi-pledge-to-end-targeting-4dde35c2,"Mon, 27 Jan 2025 01:05:00 -0500",The world’s top three container operators said they fear instability in Gaza and broader regional tensions mean continued danger.,2025-11-29T13:55:17.122231
WSJ.com: World News,Kim Jong Un Is Doing Everything He Can to Keep North Korea's Youth in Line,https://www.wsj.com/articles/kim-jong-un-is-doing-everything-he-can-to-keep-north-koreas-youth-in-line-0866a1de,"Mon, 27 Jan 2025 01:05:00 -0500","The dictator, eager to shut out the influence of Hollywood and K-pop, has been exalting a “shock brigade” of 300,000 teens and 20-somethings drafted into flood reconstruction.",2025-11-29T13:55:17.122231
WSJ.com: World News,"Trump Says Colombia Will Accept Deportees, Ending Tariff Standoff",https://www.wsj.com/articles/trump-says-colombia-will-face-25-tariffs-amid-fight-over-deportation-flights-e32dc497,"Sun, 26 Jan 2025 22:59:00 -0500","The president has made immigration an early priority to start second term, with ICE making more than 900 arrests Sunday.",2025-11-29T13:55:17.122231
